Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr),source_file
03/11/2026 13:00,N.Y.C.,61761,37.77,2.3,-0.01,20260311damlbmp_zone.csv
03/11/2026 13:00,NORTH,61755,35.75,0.28,0.0,20260311damlbmp_zone.csv
03/11/2026 13:00,NPX,61845,36.28,0.82,0.0,20260311damlbmp_zone.csv
03/11/2026 13:00,O H,61846,25.26,-4.08,6.13,20260311damlbmp_zone.csv
03/11/2026 13:00,PJM,61847,31.75,-1.03,2.69,20260311damlbmp_zone.csv
03/11/2026 13:00,WEST,61752,25.4,-3.58,6.48,20260311damlbmp_zone.csv
03/11/2026 14:00,CAPITL,61757,38.15,0.86,0.0,20260311damlbmp_zone.csv
03/11/2026 14:00,CENTRL,61754,38.08,-0.82,-1.61,20260311damlbmp_zone.csv
03/11/2026 14:00,DUNWOD,61760,39.35,2.05,0.0,20260311damlbmp_zone.csv
03/11/2026 14:00,GENESE,61753,36.87,-1.72,-1.29,20260311damlbmp_zone.csv
03/11/2026 14:00,H Q,61844,37.45,0.15,0.0,20260311damlbmp_zone.csv
03/11/2026 14:00,HUD VL,61758,38.71,1.42,0.0,20260311damlbmp_zone.csv
03/11/2026 14:00,LONGIL,61762,39.92,2.61,-0.01,20260311damlbmp_zone.csv
03/11/2026 14:00,MHK VL,61756,37.56,0.26,0.0,20260311damlbmp_zone.csv
03/11/2026 14:00,MILLWD,61759,39.09,1.79,0.0,20260311damlbmp_zone.csv
03/11/2026 14:00,N.Y.C.,61761,39.61,2.31,-0.01,20260311damlbmp_zone.csv
03/11/2026 14:00,NORTH,61755,37.75,0.45,0.0,20260311damlbmp_zone.csv
03/11/2026 14:00,NPX,61845,38.12,0.82,0.0,20260311damlbmp_zone.csv
03/11/2026 14:00,O H,61846,24.99,-4.25,8.05,20260311damlbmp_zone.csv
03/11/2026 14:00,PJM,61847,32.59,-1.19,3.51,20260311damlbmp_zone.csv
03/11/2026 14:00,WEST,61752,24.95,-3.8,8.54,20260311damlbmp_zone.csv
03/11/2026 15:00,CAPITL,61757,41.32,1.12,0.0,20260311damlbmp_zone.csv
03/11/2026 15:00,CENTRL,61754,41.88,-1.0,-2.69,20260311damlbmp_zone.csv
03/11/2026 15:00,DUNWOD,61760,42.57,2.37,0.0,20260311damlbmp_zone.csv
03/11/2026 15:00,GENESE,61753,40.19,-2.17,-2.16,20260311damlbmp_zone.csv
03/11/2026 15:00,H Q,61844,40.32,0.12,0.0,20260311damlbmp_zone.csv
03/11/2026 15:00,HUD VL,61758,41.81,1.61,0.0,20260311damlbmp_zone.csv
03/11/2026 15:00,LONGIL,61762,49.57,3.02,-6.35,20260311damlbmp_zone.csv
03/11/2026 15:00,MHK VL,61756,40.52,0.32,0.0,20260311damlbmp_zone.csv
03/11/2026 15:00,MILLWD,61759,42.33,2.13,0.0,20260311damlbmp_zone.csv
03/11/2026 15:00,N.Y.C.,61761,42.89,2.69,0.0,20260311damlbmp_zone.csv
03/11/2026 15:00,NORTH,61755,40.64,0.44,0.0,20260311damlbmp_zone.csv
03/11/2026 15:00,NPX,61845,41.16,0.96,0.0,20260311damlbmp_zone.csv
03/11/2026 15:00,O H,61846,21.75,-4.99,13.46,20260311damlbmp_zone.csv
03/11/2026 15:00,PJM,61847,33.0,-1.33,5.87,20260311damlbmp_zone.csv
03/11/2026 15:00,WEST,61752,21.54,-4.38,14.27,20260311damlbmp_zone.csv
03/11/2026 16:00,CAPITL,61757,45.4,1.32,0.0,20260311damlbmp_zone.csv
03/11/2026 16:00,CENTRL,61754,46.41,-0.97,-3.3,20260311damlbmp_zone.csv
03/11/2026 16:00,DUNWOD,61760,46.81,2.73,0.0,20260311damlbmp_zone.csv
03/11/2026 16:00,GENESE,61753,44.44,-2.29,-2.66,20260311damlbmp_zone.csv
03/11/2026 16:00,H Q,61844,44.12,0.04,0.0,20260311damlbmp_zone.csv
03/11/2026 16:00,HUD VL,61758,46.02,1.94,0.0,20260311damlbmp_zone.csv
03/11/2026 16:00,LONGIL,61762,52.95,3.31,-5.56,20260311damlbmp_zone.csv
03/11/2026 16:00,MHK VL,61756,44.43,0.35,0.0,20260311damlbmp_zone.csv
03/11/2026 16:00,MILLWD,61759,46.55,2.47,0.0,20260311damlbmp_zone.csv
03/11/2026 16:00,N.Y.C.,61761,47.16,3.08,0.0,20260311damlbmp_zone.csv
03/11/2026 16:00,NORTH,61755,44.12,0.04,0.0,20260311damlbmp_zone.csv
03/11/2026 16:00,NPX,61845,45.22,1.14,0.0,20260311damlbmp_zone.csv
03/11/2026 16:00,O H,61846,22.29,-5.29,16.5,20260311damlbmp_zone.csv
03/11/2026 16:00,PJM,61847,35.6,-1.28,7.2,20260311damlbmp_zone.csv
03/11/2026 16:00,WEST,61752,22.0,-4.59,17.5,20260311damlbmp_zone.csv
03/11/2026 17:00,CAPITL,61757,47.75,1.57,0.0,20260311damlbmp_zone.csv
03/11/2026 17:00,CENTRL,61754,47.44,-1.11,-2.37,20260311damlbmp_zone.csv
03/11/2026 17:00,DUNWOD,61760,49.0,2.82,0.0,20260311damlbmp_zone.csv
03/11/2026 17:00,GENESE,61753,43.32,-2.86,-0.01,20260311damlbmp_zone.csv
03/11/2026 17:00,H Q,61844,46.18,0.0,0.0,20260311damlbmp_zone.csv
03/11/2026 17:00,HUD VL,61758,48.16,1.98,0.0,20260311damlbmp_zone.csv
03/11/2026 17:00,LONGIL,61762,52.73,3.33,-3.23,20260311damlbmp_zone.csv
03/11/2026 17:00,MHK VL,61756,46.69,0.51,0.0,20260311damlbmp_zone.csv
03/11/2026 17:00,MILLWD,61759,48.67,2.49,0.0,20260311damlbmp_zone.csv
03/11/2026 17:00,N.Y.C.,61761,49.18,3.0,0.0,20260311damlbmp_zone.csv
03/11/2026 17:00,NORTH,61755,46.09,-0.09,0.0,20260311damlbmp_zone.csv
03/11/2026 17:00,NPX,61845,47.7,1.52,0.0,20260311damlbmp_zone.csv
03/11/2026 17:00,O H,61846,34.5,-6.32,5.35,20260311damlbmp_zone.csv
03/11/2026 17:00,PJM,61847,42.64,-1.62,1.92,20260311damlbmp_zone.csv
03/11/2026 17:00,WEST,61752,34.1,-5.5,6.58,20260311damlbmp_zone.csv
03/11/2026 18:00,CAPITL,61757,55.15,2.02,0.0,20260311damlbmp_zone.csv
03/11/2026 18:00,CENTRL,61754,54.89,-1.17,-2.93,20260311damlbmp_zone.csv
03/11/2026 18:00,DUNWOD,61760,56.26,3.13,0.0,20260311damlbmp_zone.csv
03/11/2026 18:00,GENESE,61753,50.0,-3.19,-0.06,20260311damlbmp_zone.csv
03/11/2026 18:00,H Q,61844,53.08,-0.05,0.0,20260311damlbmp_zone.csv
03/11/2026 18:00,HUD VL,61758,55.41,2.28,0.0,20260311damlbmp_zone.csv
03/11/2026 18:00,LONGIL,61762,56.86,3.72,-0.01,20260311damlbmp_zone.csv
03/11/2026 18:00,MHK VL,61756,53.93,0.8,0.0,20260311damlbmp_zone.csv
03/11/2026 18:00,MILLWD,61759,56.0,2.87,0.0,20260311damlbmp_zone.csv
03/11/2026 18:00,N.Y.C.,61761,56.53,3.4,0.0,20260311damlbmp_zone.csv
03/11/2026 18:00,NORTH,61755,52.92,-0.21,0.0,20260311damlbmp_zone.csv
03/11/2026 18:00,NPX,61845,54.94,1.81,0.0,20260311damlbmp_zone.csv
03/11/2026 18:00,O H,61846,35.81,-7.38,9.94,20260311damlbmp_zone.csv
03/11/2026 18:00,PJM,61847,47.6,-1.86,3.67,20260311damlbmp_zone.csv
03/11/2026 18:00,WEST,61752,35.28,-6.38,11.47,20260311damlbmp_zone.csv
03/11/2026 19:00,CAPITL,61757,56.34,2.27,0.0,20260311damlbmp_zone.csv
03/11/2026 19:00,CENTRL,61754,53.79,-0.92,-0.64,20260311damlbmp_zone.csv
03/11/2026 19:00,DUNWOD,61760,56.99,2.92,0.0,20260311damlbmp_zone.csv
03/11/2026 19:00,GENESE,61753,51.11,-3.08,-0.12,20260311damlbmp_zone.csv
03/11/2026 19:00,H Q,61844,53.96,-0.11,0.0,20260311damlbmp_zone.csv
03/11/2026 19:00,HUD VL,61758,56.18,2.11,0.0,20260311damlbmp_zone.csv
03/11/2026 19:00,LONGIL,61762,58.0,3.51,-0.42,20260311damlbmp_zone.csv
03/11/2026 19:00,MHK VL,61756,55.21,1.14,0.0,20260311damlbmp_zone.csv
03/11/2026 19:00,MILLWD,61759,56.72,2.65,0.0,20260311damlbmp_zone.csv
03/11/2026 19:00,N.Y.C.,61761,57.04,2.97,0.0,20260311damlbmp_zone.csv
03/11/2026 19:00,NORTH,61755,53.75,-0.32,0.0,20260311damlbmp_zone.csv
03/11/2026 19:00,NPX,61845,55.8,1.73,0.0,20260311damlbmp_zone.csv
03/11/2026 19:00,O H,61846,37.4,-7.24,9.42,20260311damlbmp_zone.csv
03/11/2026 19:00,PJM,61847,48.93,-1.51,3.62,20260311damlbmp_zone.csv
03/11/2026 19:00,WEST,61752,38.16,-6.11,9.8,20260311damlbmp_zone.csv
03/11/2026 20:00,CAPITL,61757,54.57,2.1,0.0,20260311damlbmp_zone.csv
03/11/2026 20:00,CENTRL,61754,47.96,-0.94,3.57,20260311damlbmp_zone.csv
03/11/2026 20:00,DUNWOD,61760,55.35,2.88,0.0,20260311damlbmp_zone.csv
03/11/2026 20:00,GENESE,61753,42.47,-2.89,7.12,20260311damlbmp_zone.csv
03/11/2026 20:00,H Q,61844,52.42,-0.05,0.0,20260311damlbmp_zone.csv
03/11/2026 20:00,HUD VL,61758,54.62,2.15,0.0,20260311damlbmp_zone.csv
03/11/2026 20:00,LONGIL,61762,55.89,3.41,-0.01,20260311damlbmp_zone.csv
03/11/2026 20:00,MHK VL,61756,53.42,0.95,0.0,20260311damlbmp_zone.csv
03/11/2026 20:00,MILLWD,61759,55.09,2.62,0.0,20260311damlbmp_zone.csv
03/11/2026 20:00,N.Y.C.,61761,55.46,2.99,0.0,20260311damlbmp_zone.csv
03/11/2026 20:00,NORTH,61755,52.26,-0.21,0.0,20260311damlbmp_zone.csv
03/11/2026 20:00,NPX,61845,54.04,1.57,0.0,20260311damlbmp_zone.csv
03/11/2026 20:00,O H,61846,34.17,-6.98,11.32,20260311damlbmp_zone.csv
03/11/2026 20:00,PJM,61847,43.49,-1.47,7.51,20260311damlbmp_zone.csv
03/11/2026 20:00,WEST,61752,34.09,-5.93,12.45,20260311damlbmp_zone.csv
03/11/2026 21:00,CAPITL,61757,48.49,1.82,0.0,20260311damlbmp_zone.csv
03/11/2026 21:00,CENTRL,61754,42.9,-0.93,2.84,20260311damlbmp_zone.csv
03/11/2026 21:00,DUNWOD,61760,49.05,2.38,0.0,20260311damlbmp_zone.csv
03/11/2026 21:00,GENESE,61753,37.33,-2.8,6.55,20260311damlbmp_zone.csv
03/11/2026 21:00,H Q,61844,46.68,0.0,0.0,20260311damlbmp_zone.csv
03/11/2026 21:00,HUD VL,61758,48.45,1.77,0.0,20260311damlbmp_zone.csv
03/11/2026 21:00,LONGIL,61762,49.9,3.22,-0.01,20260311damlbmp_zone.csv
03/11/2026 21:00,MHK VL,61756,47.42,0.74,0.0,20260311damlbmp_zone.csv
03/11/2026 21:00,MILLWD,61759,48.87,2.19,0.0,20260311damlbmp_zone.csv
03/11/2026 21:00,N.Y.C.,61761,49.15,2.47,0.0,20260311damlbmp_zone.csv
03/11/2026 21:00,NORTH,61755,46.77,0.09,0.0,20260311damlbmp_zone.csv
03/11/2026 21:00,NPX,61845,48.21,1.54,0.0,20260311damlbmp_zone.csv
03/11/2026 21:00,O H,61846,29.0,-6.25,11.42,20260311damlbmp_zone.csv
03/11/2026 21:00,PJM,61847,38.0,-1.4,7.28,20260311damlbmp_zone.csv
03/11/2026 21:00,WEST,61752,28.52,-5.46,12.7,20260311damlbmp_zone.csv
03/11/2026 22:00,CAPITL,61757,39.83,1.42,0.0,20260311damlbmp_zone.csv
03/11/2026 22:00,CENTRL,61754,38.11,-0.81,-0.52,20260311damlbmp_zone.csv
03/11/2026 22:00,DUNWOD,61760,40.28,1.88,0.0,20260311damlbmp_zone.csv
03/11/2026 22:00,GENESE,61753,35.18,-2.46,0.76,20260311damlbmp_zone.csv
03/11/2026 22:00,H Q,61844,38.44,0.04,0.0,20260311damlbmp_zone.csv
03/11/2026 22:00,HUD VL,61758,39.75,1.34,0.0,20260311damlbmp_zone.csv
03/11/2026 22:00,LONGIL,61762,41.29,2.88,0.0,20260311damlbmp_zone.csv
03/11/2026 22:00,MHK VL,61756,38.83,0.42,0.0,20260311damlbmp_zone.csv
03/11/2026 22:00,MILLWD,61759,40.13,1.73,0.0,20260311damlbmp_zone.csv
03/11/2026 22:00,N.Y.C.,61761,40.51,2.11,0.0,20260311damlbmp_zone.csv
03/11/2026 22:00,NORTH,61755,38.52,0.12,0.0,20260311damlbmp_zone.csv
03/11/2026 22:00,NPX,61845,39.71,1.31,0.0,20260311damlbmp_zone.csv
03/11/2026 22:00,O H,61846,30.0,-5.15,3.26,20260311damlbmp_zone.csv
03/11/2026 22:00,PJM,61847,35.67,-1.19,1.54,20260311damlbmp_zone.csv
03/11/2026 22:00,WEST,61752,29.98,-4.57,3.85,20260311damlbmp_zone.csv
03/11/2026 23:00,CAPITL,61757,34.62,1.24,0.0,20260311damlbmp_zone.csv
03/11/2026 23:00,CENTRL,61754,32.59,-0.8,-0.01,20260311damlbmp_zone.csv
03/11/2026 23:00,DUNWOD,61760,34.89,1.5,0.0,20260311damlbmp_zone.csv
03/11/2026 23:00,GENESE,61753,31.18,-2.2,0.0,20260311damlbmp_zone.csv
03/11/2026 23:00,H Q,61844,33.45,0.07,0.0,20260311damlbmp_zone.csv
03/11/2026 23:00,HUD VL,61758,34.52,1.14,0.0,20260311damlbmp_zone.csv
03/11/2026 23:00,LONGIL,61762,35.62,2.24,0.0,20260311damlbmp_zone.csv
03/11/2026 23:00,MHK VL,61756,33.72,0.33,0.0,20260311damlbmp_zone.csv
03/11/2026 23:00,MILLWD,61759,34.82,1.43,0.0,20260311damlbmp_zone.csv
03/11/2026 23:00,N.Y.C.,61761,35.05,1.67,0.0,20260311damlbmp_zone.csv
03/11/2026 23:00,NORTH,61755,33.55,0.17,0.0,20260311damlbmp_zone.csv
03/11/2026 23:00,NPX,61845,35.0,1.2,-0.42,20260311damlbmp_zone.csv
03/11/2026 23:00,O H,61846,28.72,-4.54,0.12,20260311damlbmp_zone.csv
03/11/2026 23:00,PJM,61847,32.2,-1.14,0.05,20260311damlbmp_zone.csv
03/11/2026 23:00,WEST,61752,29.07,-4.17,0.14,20260311damlbmp_zone.csv
03/12/2026 00:00,CAPITL,61757,31.22,1.17,0.0,20260312damlbmp_zone.csv
03/12/2026 00:00,CENTRL,61754,29.36,-0.69,0.0,20260312damlbmp_zone.csv
03/12/2026 00:00,DUNWOD,61760,31.37,1.32,0.0,20260312damlbmp_zone.csv
03/12/2026 00:00,GENESE,61753,28.25,-1.8,0.0,20260312damlbmp_zone.csv
03/12/2026 00:00,H Q,61844,30.05,0.0,0.0,20260312damlbmp_zone.csv
03/12/2026 00:00,HUD VL,61758,31.08,1.02,0.0,20260312damlbmp_zone.csv
03/12/2026 00:00,LONGIL,61762,32.07,2.01,0.0,20260312damlbmp_zone.csv
03/12/2026 00:00,MHK VL,61756,30.29,0.24,0.0,20260312damlbmp_zone.csv
03/12/2026 00:00,MILLWD,61759,31.29,1.23,0.0,20260312damlbmp_zone.csv
03/12/2026 00:00,N.Y.C.,61761,31.59,1.53,0.0,20260312damlbmp_zone.csv
03/12/2026 00:00,NORTH,61755,30.02,-0.03,0.0,20260312damlbmp_zone.csv
03/12/2026 00:00,NPX,61845,31.08,1.02,0.0,20260312damlbmp_zone.csv
03/12/2026 00:00,O H,61846,26.21,-3.85,0.0,20260312damlbmp_zone.csv
03/12/2026 00:00,PJM,61847,29.0,-1.05,0.0,20260312damlbmp_zone.csv
03/12/2026 00:00,WEST,61752,26.3,-3.76,0.0,20260312damlbmp_zone.csv
03/12/2026 01:00,CAPITL,61757,29.59,1.11,0.0,20260312damlbmp_zone.csv
03/12/2026 01:00,CENTRL,61754,28.05,-0.54,-0.11,20260312damlbmp_zone.csv
03/12/2026 01:00,DUNWOD,61760,29.67,1.2,0.0,20260312damlbmp_zone.csv
03/12/2026 01:00,GENESE,61753,26.71,-1.77,0.0,20260312damlbmp_zone.csv
03/12/2026 01:00,H Q,61844,28.45,-0.03,0.0,20260312damlbmp_zone.csv
03/12/2026 01:00,HUD VL,61758,29.42,0.94,0.0,20260312damlbmp_zone.csv
03/12/2026 01:00,LONGIL,61762,30.19,1.71,0.0,20260312damlbmp_zone.csv
03/12/2026 01:00,MHK VL,61756,28.76,0.28,0.0,20260312damlbmp_zone.csv
03/12/2026 01:00,MILLWD,61759,29.59,1.11,0.0,20260312damlbmp_zone.csv
03/12/2026 01:00,N.Y.C.,61761,29.88,1.4,0.0,20260312damlbmp_zone.csv
03/12/2026 01:00,NORTH,61755,28.36,-0.11,0.0,20260312damlbmp_zone.csv
03/12/2026 01:00,NPX,61845,29.42,0.94,0.0,20260312damlbmp_zone.csv
03/12/2026 01:00,O H,61846,24.58,-3.65,0.25,20260312damlbmp_zone.csv
03/12/2026 01:00,PJM,61847,27.54,-0.85,0.08,20260312damlbmp_zone.csv
03/12/2026 01:00,WEST,61752,24.86,-3.3,0.31,20260312damlbmp_zone.csv
03/12/2026 02:00,CAPITL,61757,28.04,1.05,0.0,20260312damlbmp_zone.csv
03/12/2026 02:00,CENTRL,61754,26.86,-0.49,-0.35,20260312damlbmp_zone.csv
03/12/2026 02:00,DUNWOD,61760,28.02,1.03,0.0,20260312damlbmp_zone.csv
03/12/2026 02:00,GENESE,61753,25.37,-1.62,0.0,20260312damlbmp_zone.csv
03/12/2026 02:00,H Q,61844,26.97,-0.03,0.0,20260312damlbmp_zone.csv
03/12/2026 02:00,HUD VL,61758,27.83,0.84,0.0,20260312damlbmp_zone.csv
03/12/2026 02:00,LONGIL,61762,28.45,1.46,0.0,20260312damlbmp_zone.csv
03/12/2026 02:00,MHK VL,61756,27.24,0.24,0.0,20260312damlbmp_zone.csv
03/12/2026 02:00,MILLWD,61759,27.96,0.97,0.0,20260312damlbmp_zone.csv
03/12/2026 02:00,N.Y.C.,61761,28.21,1.22,0.0,20260312damlbmp_zone.csv
03/12/2026 02:00,NORTH,61755,26.89,-0.11,0.0,20260312damlbmp_zone.csv
03/12/2026 02:00,NPX,61845,27.86,0.86,0.0,20260312damlbmp_zone.csv
03/12/2026 02:00,O H,61846,22.83,-3.38,0.79,20260312damlbmp_zone.csv
03/12/2026 02:00,PJM,61847,25.9,-0.84,0.26,20260312damlbmp_zone.csv
03/12/2026 02:00,WEST,61752,23.0,-3.02,0.97,20260312damlbmp_zone.csv
03/12/2026 03:00,CAPITL,61757,27.62,1.04,0.0,20260312damlbmp_zone.csv
03/12/2026 03:00,CENTRL,61754,26.12,-0.48,-0.01,20260312damlbmp_zone.csv
03/12/2026 03:00,DUNWOD,61760,27.57,0.98,0.0,20260312damlbmp_zone.csv
03/12/2026 03:00,GENESE,61753,25.07,-1.51,0.0,20260312damlbmp_zone.csv
03/12/2026 03:00,H Q,61844,26.56,-0.03,0.0,20260312damlbmp_zone.csv
03/12/2026 03:00,HUD VL,61758,27.44,0.85,0.0,20260312damlbmp_zone.csv
03/12/2026 03:00,LONGIL,61762,27.81,1.22,0.0,20260312damlbmp_zone.csv
03/12/2026 03:00,MHK VL,61756,26.85,0.27,0.0,20260312damlbmp_zone.csv
03/12/2026 03:00,MILLWD,61759,27.52,0.93,0.0,20260312damlbmp_zone.csv
03/12/2026 03:00,N.Y.C.,61761,27.76,1.17,0.0,20260312damlbmp_zone.csv
03/12/2026 03:00,NORTH,61755,26.43,-0.16,0.0,20260312damlbmp_zone.csv
03/12/2026 03:00,NPX,61845,27.41,0.83,0.0,20260312damlbmp_zone.csv
03/12/2026 03:00,O H,61846,23.31,-3.24,0.03,20260312damlbmp_zone.csv
03/12/2026 03:00,PJM,61847,25.7,-0.88,0.01,20260312damlbmp_zone.csv
03/12/2026 03:00,WEST,61752,23.47,-3.08,0.03,20260312damlbmp_zone.csv
03/12/2026 04:00,CAPITL,61757,28.05,1.0,0.0,20260312damlbmp_zone.csv
03/12/2026 04:00,CENTRL,61754,26.59,-0.46,0.0,20260312damlbmp_zone.csv
03/12/2026 04:00,DUNWOD,61760,27.89,0.84,0.0,20260312damlbmp_zone.csv
03/12/2026 04:00,GENESE,61753,25.59,-1.46,0.0,20260312damlbmp_zone.csv
03/12/2026 04:00,H Q,61844,27.05,0.0,0.0,20260312damlbmp_zone.csv
03/12/2026 04:00,HUD VL,61758,27.78,0.73,0.0,20260312damlbmp_zone.csv
03/12/2026 04:00,LONGIL,61762,28.19,1.14,0.0,20260312damlbmp_zone.csv
03/12/2026 04:00,MHK VL,61756,27.38,0.33,0.0,20260312damlbmp_zone.csv
03/12/2026 04:00,MILLWD,61759,27.84,0.78,0.0,20260312damlbmp_zone.csv
03/12/2026 04:00,N.Y.C.,61761,28.08,1.03,0.0,20260312damlbmp_zone.csv
03/12/2026 04:00,NORTH,61755,27.0,-0.05,0.0,20260312damlbmp_zone.csv
03/12/2026 04:00,NPX,61845,27.89,0.84,0.0,20260312damlbmp_zone.csv
03/12/2026 04:00,O H,61846,23.82,-3.22,0.01,20260312damlbmp_zone.csv
03/12/2026 04:00,PJM,61847,26.1,-0.95,0.0,20260312damlbmp_zone.csv
03/12/2026 04:00,WEST,61752,23.96,-3.08,0.01,20260312damlbmp_zone.csv
03/12/2026 05:00,CAPITL,61757,30.27,1.17,0.0,20260312damlbmp_zone.csv
03/12/2026 05:00,CENTRL,61754,28.65,-0.47,-0.01,20260312damlbmp_zone.csv
03/12/2026 05:00,DUNWOD,61760,30.15,1.05,0.0,20260312damlbmp_zone.csv
03/12/2026 05:00,GENESE,61753,27.62,-1.48,0.0,20260312damlbmp_zone.csv
03/12/2026 05:00,H Q,61844,29.07,-0.03,0.0,20260312damlbmp_zone.csv
03/12/2026 05:00,HUD VL,61758,29.97,0.87,0.0,20260312damlbmp_zone.csv
03/12/2026 05:00,LONGIL,61762,30.64,1.54,0.0,20260312damlbmp_zone.csv
03/12/2026 05:00,MHK VL,61756,29.48,0.38,0.0,20260312damlbmp_zone.csv
03/12/2026 05:00,MILLWD,61759,30.06,0.96,0.0,20260312damlbmp_zone.csv
03/12/2026 05:00,N.Y.C.,61761,30.32,1.22,0.0,20260312damlbmp_zone.csv
03/12/2026 05:00,NORTH,61755,28.99,-0.12,0.0,20260312damlbmp_zone.csv
03/12/2026 05:00,NPX,61845,30.03,0.93,0.0,20260312damlbmp_zone.csv
03/12/2026 05:00,O H,61846,25.61,-3.46,0.03,20260312damlbmp_zone.csv
03/12/2026 05:00,PJM,61847,28.13,-0.96,0.01,20260312damlbmp_zone.csv
03/12/2026 05:00,WEST,61752,25.72,-3.35,0.03,20260312damlbmp_zone.csv
03/12/2026 06:00,CAPITL,61757,36.89,1.52,0.0,20260312damlbmp_zone.csv
03/12/2026 06:00,CENTRL,61754,35.47,-0.46,-0.57,20260312damlbmp_zone.csv
03/12/2026 06:00,DUNWOD,61760,36.74,1.38,0.0,20260312damlbmp_zone.csv
03/12/2026 06:00,GENESE,61753,33.53,-1.84,0.0,20260312damlbmp_zone.csv
03/12/2026 06:00,H Q,61844,35.33,-0.04,0.0,20260312damlbmp_zone.csv
03/12/2026 06:00,HUD VL,61758,36.46,1.1,0.0,20260312damlbmp_zone.csv
03/12/2026 06:00,LONGIL,61762,37.17,1.8,0.0,20260312damlbmp_zone.csv
03/12/2026 06:00,MHK VL,61756,35.9,0.53,0.0,20260312damlbmp_zone.csv
03/12/2026 06:00,MILLWD,61759,36.6,1.24,0.0,20260312damlbmp_zone.csv
03/12/2026 06:00,N.Y.C.,61761,36.96,1.59,0.0,20260312damlbmp_zone.csv
03/12/2026 06:00,NORTH,61755,35.16,-0.21,0.0,20260312damlbmp_zone.csv
03/12/2026 06:00,NPX,61845,36.43,1.06,0.0,20260312damlbmp_zone.csv
03/12/2026 06:00,O H,61846,29.8,-4.28,1.29,20260312damlbmp_zone.csv
03/12/2026 06:00,PJM,61847,33.95,-0.99,0.42,20260312damlbmp_zone.csv
03/12/2026 06:00,WEST,61752,30.18,-3.61,1.58,20260312damlbmp_zone.csv
03/12/2026 07:00,CAPITL,61757,48.75,2.01,0.0,20260312damlbmp_zone.csv
03/12/2026 07:00,CENTRL,61754,48.74,-0.61,-2.62,20260312damlbmp_zone.csv
03/12/2026 07:00,DUNWOD,61760,48.79,2.05,0.0,20260312damlbmp_zone.csv
03/12/2026 07:00,GENESE,61753,44.36,-2.38,-0.01,20260312damlbmp_zone.csv
03/12/2026 07:00,H Q,61844,46.69,-0.05,0.0,20260312damlbmp_zone.csv
03/12/2026 07:00,HUD VL,61758,48.28,1.54,0.0,20260312damlbmp_zone.csv
03/12/2026 07:00,LONGIL,61762,48.84,2.11,0.0,20260312damlbmp_zone.csv
03/12/2026 07:00,MHK VL,61756,47.67,0.93,0.0,20260312damlbmp_zone.csv
03/12/2026 07:00,MILLWD,61759,48.61,1.87,0.0,20260312damlbmp_zone.csv
03/12/2026 07:00,N.Y.C.,61761,49.07,2.34,0.0,20260312damlbmp_zone.csv
03/12/2026 07:00,NORTH,61755,46.46,-0.28,0.0,20260312damlbmp_zone.csv
03/12/2026 07:00,NPX,61845,48.0,1.26,0.0,20260312damlbmp_zone.csv
03/12/2026 07:00,O H,61846,35.0,-5.8,5.94,20260312damlbmp_zone.csv
03/12/2026 07:00,PJM,61847,43.53,-1.26,1.95,20260312damlbmp_zone.csv
03/12/2026 07:00,WEST,61752,34.75,-4.72,7.27,20260312damlbmp_zone.csv
03/12/2026 08:00,CAPITL,61757,47.45,1.74,0.0,20260312damlbmp_zone.csv
03/12/2026 08:00,CENTRL,61754,46.83,-0.5,-1.62,20260312damlbmp_zone.csv
03/12/2026 08:00,DUNWOD,61760,47.68,1.96,0.0,20260312damlbmp_zone.csv
03/12/2026 08:00,GENESE,61753,43.66,-2.06,0.0,20260312damlbmp_zone.csv
03/12/2026 08:00,H Q,61844,45.72,0.0,0.0,20260312damlbmp_zone.csv
03/12/2026 08:00,HUD VL,61758,47.09,1.37,0.0,20260312damlbmp_zone.csv
03/12/2026 08:00,LONGIL,61762,47.91,2.19,0.0,20260312damlbmp_zone.csv
03/12/2026 08:00,MHK VL,61756,46.63,0.91,0.0,20260312damlbmp_zone.csv
03/12/2026 08:00,MILLWD,61759,47.41,1.69,0.0,20260312damlbmp_zone.csv
03/12/2026 08:00,N.Y.C.,61761,47.91,2.19,0.0,20260312damlbmp_zone.csv
03/12/2026 08:00,NORTH,61755,45.58,-0.14,0.0,20260312damlbmp_zone.csv
03/12/2026 08:00,NPX,61845,46.77,1.05,0.0,20260312damlbmp_zone.csv
03/12/2026 08:00,O H,61846,36.56,-5.49,3.67,20260312damlbmp_zone.csv
03/12/2026 08:00,PJM,61847,42.0,-1.33,2.39,20260312damlbmp_zone.csv
03/12/2026 08:00,WEST,61752,36.79,-4.43,4.49,20260312damlbmp_zone.csv
03/12/2026 09:00,CAPITL,61757,46.64,1.67,0.0,20260312damlbmp_zone.csv
03/12/2026 09:00,CENTRL,61754,46.64,-0.59,-2.25,20260312damlbmp_zone.csv
03/12/2026 09:00,DUNWOD,61760,47.05,2.07,0.0,20260312damlbmp_zone.csv
03/12/2026 09:00,GENESE,61753,42.17,-2.07,0.74,20260312damlbmp_zone.csv
03/12/2026 09:00,H Q,61844,44.93,-0.04,0.0,20260312damlbmp_zone.csv
03/12/2026 09:00,HUD VL,61758,46.41,1.44,0.0,20260312damlbmp_zone.csv
