queue_id,queue_pos,project_name,developer,fuel_type,county,state,zone,utility,point_of_interconnection,status,interconnection_type,availability,sp_mw,wp_mw,storage_capability,discharge_duration,proposed_cod,proposed_sync_date,proposed_in_service_date,date_of_ir,ia_tender_date,ia_effective_date,fs_complete_date,sis_complete_date,last_updated_date,date_withdrawn,optional_study,cluster_study,source_sheet,scrape_timestamp,Points of Interconnection,Affected Transmission Owner (ATO),CY/FS Complete Date,Proposed In-Service/Initial Backfeed Date,Proposed Sync Date
1333,1333,Newbridge-Ruland Storage,QMB 1 Energy Storage,ES,Nassau,NY,K,LIPA,Ruland Rd - Newbridge 138 kV,0,,,250.0,250.0,,,,,,2022-02-21,,,,,2024-03-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
1334,1334,Morris Sole Solar,EDF renewables development inc.,S,Livingston,NY,C,NYSEG,South Perry - Meyer 230 kV,0,,,110.0,110.0,,,,,,2022-02-23,,,,,2024-05-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
1335,1335,Hoffman Falls Wind 2,Liberty Renewables Inc.,W,Madison,NY,C,NM-NG,Fenner-Shippey Road 115 kV Line #3,0,,,102.5,102.5,,,,,,2022-02-24,,,,,2024-05-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
1336,1336,Abrams Solar,"Granada Solar, LLC",S,St. Lawrence,NY,,NM-NG,Alcoa - N. Ogdensburg 115 kV,0,,,20.0,20.0,,,,,,2022-02-24,,,,,2023-08-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
1337,1337,Atlantic Shores Offshore Wind Bight 1,"Atlantic Shores Offshore Wind Bight, LLC",W,Kings,NY,J,ConEd,Gowanus 345 KV,0,,,2100.0,2100.0,,,,,,2022-02-25,,,,,2024-07-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
1338,1338,Atlantic Shores Offshore Wind Bight 2,"Atlantic Shores Offshore Wind Bight, LLC",W,Richmond,NY,J,ConEd,Goethals 345 kV,0,,,2100.0,2100.0,,,,,,2022-02-25,,,,,2024-07-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
1339,1339,Atlantic Shores Offshore Wind Bight 3,"Atlantic Shores Offshore Wind Bight, LLC",W,Suffolk,NY,K,LIPA,Ruland Road 138kV,0,,,2100.0,2100.0,,,,,,2022-02-25,,,,,2022-06-30,,,,withdrawn,2026-03-16T03:48:01,,,,,
1340,1340,Atlantic Shores Offshore Wind Bight 4,"Atlantic Shores Offshore Wind Bight, LLC",W,Kings,NY,J,ConEd,Brooklyn Clean Energy Hub 345kV,0,,,2100.0,2100.0,,,,,,2022-02-25,,,,,2024-07-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
1341,1341,Atlantic Shores Offshore Wind Bight 5,"Atlantic Shores Offshore Wind Bight, LLC",W,Richmond,NY,J,ConEd,Fresh Kills 345 KV,0,,,2100.0,2100.0,,,,,,2022-02-25,,,,,2024-07-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
1342,1342,Astoria Annex Energy Storage,Astoria Renewables LLC,ES,Queens,NY,J,NYPA,Astoria Annex 345 kV,0,,,500.0,500.0,,,,,,2022-03-03,,,,,2024-05-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
1343,1343,Moonlight Flats Solar Power,Swift Current Energy,S,Clearfield,PA,C,NYSEG,Homer City - Mainesburg 345 KV,0,,,250.0,250.0,,,,,,2022-03-04,,,,,2024-05-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
1344,1344,Fresh Kills Energy Storage,Fresh Kills Battery Storage LLC,ES,Richmond,NY,J,ConEd,Fresh Kills 345 kV,0,,,500.0,500.0,,,,,,2022-03-08,,,,,2024-05-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
1345,1345,Goethals Energy Storage Project,Staten Island Power LLC,ES,Richmond,NY,J,ConEd,Goethals 345 kV,0,,,500.0,500.0,,,,,,2022-03-08,,,,,2024-05-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
1346,1346,Middletown Energy Storage,"Middletown Energy Storage, LLC",ES,Orange,NY,G,O&R,Tap Shoemaker-Chester 138kV line (line 27),0,,,100.0,100.0,,,,,,2022-03-08,,,,,2023-04-30,,,,withdrawn,2026-03-16T03:48:01,,,,,
1347,1347,Celestine Storage,Hanwha Q CELLS USA,ES,Steuben,NY,C,NYSEG,Bath 115 kV substation,0,,,191.1,191.1,,,,,,2022-03-11,,,,,2022-06-30,,,,withdrawn,2026-03-16T03:48:01,,,,,
1348,1348,Daphne Storage,Hanwha Q CELLS USA,ES,Suffolk,NY,K,LIPA,Moriches 69 kV,0,,,45.0,45.0,,,,,,2022-03-11,,,,,2024-05-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
1349,1349,Gemma Storage,Hanwha Q CELLS USA,ES,Steuben,NY,C,NYSEG,Stoney Ridge 230 KV Substation,0,,,190.0,190.0,,,,,,2022-03-11,,,,,2024-05-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
1350,1350,Millwood Energy Storage,New Castle ESS LLC,ES,Westchester,NY,H,ConEd,Millwood 345 kV Substation,0,,,500.0,500.0,,,,,,2022-03-11,,,,,2024-05-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
1351,1351,Sprain Brook Energy Storage,Yonkers Renewable Energy LLC,ES,Westchester,NY,I,ConEd,Sprain Brook 345 kV Substation,0,,,500.0,500.0,,,,,,2022-03-13,,,,,2024-05-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
1352,1352,Buchanan Energy Storage - North,Peekskill BESS LLC,ES,Westchester,NY,H,ConEd,Buchanan North 345 kV Substation,0,,,500.0,500.0,,,,,,2022-03-13,,,,,2024-05-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
1353,1353,Eastview Energy Storage Project,Central Westchester Power LLC,ES,Westchester,NY,I,ConEd,Eastview 138 kV Substation,0,,,400.0,400.0,,,,,,2022-03-14,,,,,2024-05-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
1354,1354,Diamond Solar,Hecate Energy Diamond Solar LLC,S,Herkimer,NY,E,NM-NG,Edic to Gordon Rd 345 kV line,0,,,500.0,500.0,,,,,,2022-03-18,,,,,2024-05-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
1355,1355,Rich Road Storage,"EDF Renewable Development, Inc",ES,St. Lawrence,NY,E,NYPA,Moses - Adirondack 230 kV,0,,,20.0,20.0,,,,,,2022-03-23,,,,,2022-12-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
1356,1356,Bremen Solar,New Bremen Solar,S,Lewis,NY,E,NM-NG,Taylorville - Boonville 115 kV,0,,,100.0,100.0,,,,,,2022-03-24,,,,,2023-03-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
1357,1357,Shoreham,174 Power Global Properties,ES,Suffolk,NY,K,LIPA,Shoreham 138 kV,0,,,100.0,100.0,,,,,,2022-03-25,,,,,2023-04-30,,,,withdrawn,2026-03-16T03:48:01,,,,,
1358,1358,West Babylon,174 Power Global Properties,ES,Nassau,NY,K,LIPA,West Babylon 69 kV,0,,,130.0,130.0,,,,,,2022-03-25,,,,,2022-10-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
1359,1359,Columbia Storage,"EDF Renewable Development, Inc",ES,Herkimer,NY,E,NYPA,Edic - Fraser 345 kV,0,,,20.0,20.0,,,,,,2022-03-31,,,,,2022-12-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
1360,1360,Buchanan Energy Storage-South,Peekskill BESS LLC,ES,Westchester,NY,H,ConEd,Buchanan South 345 kV Substation,0,,,500.0,500.0,,,,,,2022-04-07,,,,,2024-05-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
1361,1361,Ditch Creek Solar,Nexamp Solar LLC,CR,Madison,NY,C,NYPA,Clay - Edic 345 kV,0,,,200.0,200.0,,,,,,2022-04-12,,,,,2024-10-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
1362,1362,Fraser Storage,EDF renewables development inc.,ES,Delaware,NY,E,NYSEG,Fraser substation 115 kV,0,,,200.0,200.0,,,,,,2022-04-12,,,,,2024-05-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
1363,1363,State Route 52,Delaware River Solar,S,Sullivan,NY,E,NYSEG,Liberty 34.5 kV substation,0,,,20.0,20.0,,,,,,2022-04-14,,,,,2022-09-30,,,,withdrawn,2026-03-16T03:48:01,,,,,
1364,1364,NY Wappingers Falls Old Hopewell Rd Storage,Bluewave Storage Origination LLC,ES,Wappingers Falls,NY,G,CHGE,North Chelsea - Myers Corners 69 kV,0,,,40.0,40.0,,,,,,2022-04-14,,,,,2023-03-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
1367,1367,Queensboro Renewable Express Circuit C,"Queensboro Development, LLC",AC,Queens,NY,J,ConEd,New Ravenswood substation connecting to Rainey 345kV and Vernon 138kV,0,,,,,,,,,,2022-04-15,,,,,2023-02-28,,,,withdrawn,2026-03-16T03:48:01,,,,,
1368,1368,Hallock Ave Energy Storage,"Borrego Solar Systems, inc.",ES,Suffolk,NY,K,LIPA,Shoreham - Millers Place 138 kV,0,,,90.0,90.0,,,,,,2022-04-19,,,,,2022-11-30,,,,withdrawn,2026-03-16T03:48:01,,,,,
1369,1369,Community OSW Valley Stream 1,"Community Offshore Wind, LLC",W,Nassau,NY,K,LIPA,Valley Stream 138kV,0,,,1100.0,1100.0,,,,,,2022-04-20,,,,,2022-09-30,,,,withdrawn,2026-03-16T03:48:01,,,,,
1370,1370,Community OSW Ruland Road 1,"Community Offshore Wind, LLC",W,Suffolk,NY,K,LIPA,Ruland Road 138kV,0,,,1100.0,1100.0,,,,,,2022-04-20,,,,,2024-05-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
1371,1371,Community OSW Goethals 1,"Community Offshore Wind, LLC",W,Staten Island,NY,J,ConEd,Goethals 345 kV,0,,,1100.0,1100.0,,,,,,2022-04-20,,,,,2024-05-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
1372,1372,Community OSW Brooklyn CEH 1,"Community Offshore Wind, LLC",W,Brooklyn,NY,J,ConEd,Brooklyn Clean Energy Hub 345 kV,0,,,1100.0,1100.0,,,,,,2022-04-20,,,,,2024-05-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
1373,1373,Community OSW Barrett 1,"Community Offshore Wind, LLC",W,Nassau,NY,,LIPA,Barrett 138 kV,0,,,1100.0,1100.0,,,,,,2022-04-20,,,,,2023-08-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
1374,1374,Community OSW East Garden City 1,"Community Offshore Wind, LLC",W,Nassau,NY,K,NYPA,East Garden City 345 kV,0,,,1100.0,1100.0,,,,,,2022-04-24,,,,,2024-05-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
1375,1375,Community OSW Valley Stream 2,"Community Offshore Wind, LLC",W,Nassau,NY,K,LIPA,Valley Stream 138kV,0,,,210.0,210.0,,,,,,2022-04-24,,,,,2022-09-30,,,,withdrawn,2026-03-16T03:48:01,,,,,
1376,1376,Community OSW Ruland Road 2,"Community Offshore Wind, LLC",W,Suffolk,NY,K,LIPA,Ruland Road 138 kV,0,,,210.0,210.0,,,,,,2022-04-24,,,,,2023-11-30,,,,withdrawn,2026-03-16T03:48:01,,,,,
1377,1377,Community OSW Goethals 2,"Community Offshore Wind, LLC",W,Staten Island,NY,J,ConEd,Goethals 345 kV,0,,,210.0,210.0,,,,,,2022-04-24,,,,,2024-05-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
1378,1378,Community OSW Brooklyn CEH 2,"Community Offshore Wind, LLC",W,Brooklyn,NY,J,ConEd,Brooklyn Clean Energy Hub 345 kV,0,,,210.0,210.0,,,,,,2022-04-24,,,,,2024-05-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
1379,1379,Community OSW Barrett 2,"Community Offshore Wind, LLC",W,Nassau,NY,,LIPA,Barrett 138 kV,0,,,210.0,210.0,,,,,,2022-04-24,,,,,2023-08-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
1380,1380,Community OSW East Garden City 2,"Community Offshore Wind, LLC",W,Nassau,NY,K,NYPA,East Garden City 345 kV,0,,,210.0,210.0,,,,,,2022-04-24,,,,,2024-05-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
1381,1381,NY Nassau 0 Waterbury Rd Storage A,Bluewave Storage Origination LLC,ES,Rensselaer,NY,F,NM-NG,Nassau-Hudson #9 Line 34.5 kV,0,,,25.2,25.2,,,,,,2022-04-28,,,,,2024-02-29,,,,withdrawn,2026-03-16T03:48:01,,,,,
1382,1382,OW Ocean Winds East 7,OW Ocean Winds East,W,Kings,NY,J,ConEd,Gowanus 345 kV,0,,,1600.0,1600.0,,,,,,2022-05-02,,,,,2024-07-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
1383,1383,NY Hudson Fairview Ave Storage,Bluewave Storage Origination LLC,ES,Columbia,NY,F,NM-NG,Nassau - Hudson 34.5kV,0,,,25.2,25.2,,,,,,2022-05-05,,,,,2022-11-30,,,,withdrawn,2026-03-16T03:48:01,,,,,
1384,1384,Daroga Power Dover Plains Hydrogen Production Plant,Daroga Power,,Dutchess,NY,H,NYSEG,Ten Mile River,0,,,,,,,,,,2022-05-19,,,,,2022-08-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
1385,1385,Attentive Energy 1,Attentive Energy,W,Suffolk,NY,K,LIPA,Sills Road Substation 138kV,0,,,1310.0,1310.0,,,,,,2022-06-01,,,,,2024-05-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
1386,1386,Attentive Energy 2,Attentive Energy,W,Brooklyn,NY,J,ConEd,Farragut Substation 345 kV,0,,,1310.0,1310.0,,,,,,2022-06-01,,,,,2024-05-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
1387,1387,Glen Head Battery Energy Storage System,ClearCell Power,ES,Nassau,NY,K,LIPA,1 Stanco Street Substation via a dedicated feeder from the project site,0,,,20.1,20.1,,,,,,2022-06-09,,,,,2022-08-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
1388,1388,Kings Spoke 1310,NY Power Authority Development & LS Power Grid NY Corporation II,,Kings,NY,J,ConEd,"The proposed POI will be located at a new 345/138 kV transmission substation in East Flatbush, Brooklyn, ~4 miles from the Greenwood substation, ~3 miles from the Bensonhurst sub, ~4 miles from the Farragut, and ~3 miles from Brownsville substation.",0,,,,,,,,,,2022-06-09,,,,,2022-07-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
1389,1389,Kings Spoke 2620,NY Power Authority & LS Power Grid NY Corporation II,,Kings,NY,J,ConEd,"The proposed POI will be located at a new 345/138 kV transmission substation in East Flatbush, Brooklyn, ~4 miles from the Greenwood substation, ~3 miles from the Bensonhurst substation, ~4 miles from the Farragut substation and ~3 mi from the Brownsville",0,,,,,,,,,,2022-06-09,,,,,2022-07-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
1390,1390,Ridge View Stoarge,EDF Renewable Development Inc.,S,Niagara,NY,A,NYSEG,Kintigh-Dysinger 345kV,0,,,20.0,20.0,,,,,,2022-06-10,,,,,2022-12-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
1391,1391,Beck Solar,"ACE DevCo NC, LLC",S,Chautauqua,NY,A,NM-NG,Hartfield - Moon Road 115 kV line,0,,,20.0,20.0,,,,,,2022-06-21,,,,,2024-01-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
1392,1392,Swift Solar,Swift Solar LLC,CR,Herkimer,NY,F,NYPA,Edic - Princetown 345 kV #351 line,0,,,300.0,300.0,,,,,,2022-06-23,,,,,2024-05-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
1393,1393,Mineral Basin II Solar Power,"Mineral Basin Solar Power, LLC",S,Clearfield,PA,C,NYSEG,Homer City - Mainesburg 345 kV,0,,,222.0,222.0,,,,,,2022-06-23,,,,,2024-05-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
1394,1394,NY Greenport 85 Middle Rd Storage,Bluewave Storage Origination LLC,ES,Columbia,NY,G,NM-NG,North Catskill - Churchtown Line #5 115 kV and Lafarge- Churchtown Line #8 115 kV,0,,,104.2,104.2,,,,,,2022-06-23,,,,,2024-02-29,,,,withdrawn,2026-03-16T03:48:01,,,,,
1395,1395,Raquette Lake Energy Storage / CAMP,Excelsior Reserve Energy,ES,Hamilton,NY,E,NM-NG,Raquette Lake - Eagle Bay 46 kV line,0,,,20.0,20.0,,,,,,2022-06-23,,,,,2024-02-29,,,,withdrawn,2026-03-16T03:48:01,,,,,
1396,1396,NY Interconnection 4,NY Interconnection LLC,W,NY,NY,J,ConEd,Fox Hills 138 kV Substation,0,,,900.0,900.0,,,,,,2022-06-30,,,,,2024-05-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
1397,1397,Hell Gate Energy Storage,NY Power Authority,ES,Bronx,NY,J,NYPA,Hell Gate Bus Section 2 - 138kV,0,,,95.0,96.0,,,,,,2022-07-01,,,,,2024-05-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
1398,1398,Harlem River Yards Energy Storage,NY Power Authority,ES,Bronx,NY,J,NYPA,Hell Gate Annex - 138kV voltage,0,,,106.0,107.0,,,,,,2022-07-01,,,,,2024-05-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
1399,1399,Pouch Energy Storage,NY Power Authority,ES,Staten Island,NY,J,ConEd,Fox Hills 138kV Substation,0,,,51.0,52.0,,,,,,2022-07-01,,,,,2024-05-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
1400,1400,Gowanus Energy Storage,NY Power Authority,ES,Brooklyn,NY,J,ConEd,Greenwood 138kV Substation with alternate feed connected to Gowanus Substation ~,0,,,102.0,103.0,,,,,,2022-07-01,,,,,2023-03-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
1401,1401,Brentwood Energy Storage,NY Power Authority,ES,Suffolk,NY,K,LIPA,Brentwood Substation Bus #1 - 69kV,0,,,51.0,52.0,,,,,,2022-07-01,,,,,2024-05-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
1402,1402,Flynn Energy Storage,NY Power Authority,ES,Suffolk,NY,K,LIPA,Holtsville 138 kV substation,0,,,160.0,160.0,,,,,,2022-07-01,,,,,2024-05-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
1403,1403,Poplar 1 Energy Center,"Poplar Energy Center, LLC",ES,Suffolk,NY,K,LIPA,Riverhead -Tuthill 69 kV Line,0,,,60.0,60.0,,,,,,2022-07-11,,,,,2024-05-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
1404,1404,Winner Solar,"Winner Solar, LLC",S,Clinton County,PA,C,NYSEG,Homer City - Mainesburg 345kV,0,,,120.0,120.0,,,,,,2022-07-14,,,,,2024-09-30,,,,withdrawn,2026-03-16T03:48:01,,,,,
1405,1405,Athens Energy Storage,Athens Energy Stoarge LLC,ES,Greene,NY,F,NM-NG,Leeds 3-Van Wagner 345 kV Line,0,,,300.0,300.0,,,,,,2022-07-16,,,,,2024-05-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
1406,1406,North Seneca Storage,North Seneca Solar Project LLC,ES,Seneca,NY,C,NM-NG,Farmington-Hamilton 115 kV Line Tap,0,,,19.9,19.9,,,,,,2022-07-22,,,,,2023-10-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
1407,1407,Crane Brook Storage,Crane Brook Solar Project,ES,Cayuga,NY,C,NM-NG,State St. - Clinton Corn 115 kV,0,,,19.9,19.9,,,,,,2022-07-22,,,,,2023-07-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
1408,1408,NY Schodack 634 Knickerbocker Rd Storage,Bluewave Storage Origination LLC,ES,Rensselaer,NY,F,NYTransco,Schodack – Valkin line 14 115 kV,0,,,57.0,57.0,,,,,,2022-07-25,,,,,2023-03-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
1409,1409,"Grateful Storage, LLC",Grateful Storage LLC,ES,Orange,NY,G,CHG&E,Rock Tavern - Roseton 345kV,0,,,250.0,250.0,,,,,,2022-08-26,,,,,2024-07-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
1410,1410,Cayuga Solar LLC,Cayuga Solar LLC,S,Cayuga,NY,C,NYSEG,NYS-Locke 718 34.5 kV Substation,0,,,19.6,19.6,,,,,,2022-07-29,,,,,2024-11-30,,,,withdrawn,2026-03-16T03:48:01,,,,,
1411,1411,NY Johnstown 378 State Hwy 334 Storage,Bluewave Storage Origination LLC,ES,Fulton,NY,F,NM-NG,Inghams - Meco #15 115 kV line,0,,,62.5,62.5,,,,,,2022-08-01,,,,,2023-03-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
1412,1412,Poplar 2 Energy Center,"Poplar Energy Center, LLC",ES,Suffolk,NY,K,LIPA,Riverhead-Tuthill 69kV,0,,,20.0,20.0,,,,,,2022-08-10,,,,,2023-02-28,,,,withdrawn,2026-03-16T03:48:01,,,,,
1413,1413,Catlin Creek Storage,"Catlin Creek Energy Storage 1, LLC",ES,Orange County,NY,G,O&R,Westtown - Shoemaker 69 kV line #11,0,,,70.0,70.0,,,,,,2022-08-10,,,,,2024-08-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
1414,1414,Glove City Energy Center,"Glove City Energy Center, L.L.C.",S,Fulton,NY,F,NM-NG,Stoner to Inghams 115 kV line,0,,,100.0,100.0,,,,,,2022-08-10,,,,,2022-09-30,,,,withdrawn,2026-03-16T03:48:01,,,,,
1415,1415,57-77 Rust St,"Microgrid Networks, LLC",ES,Queens,NY,J,ConEd,Glendale 27kV,0,,,22.5,22.5,,,,,,2022-08-11,,,,,2022-12-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
1416,1416,NY Mahopac 45 Margaret Rd Storage,Bluewave Storage Origination LLC,ES,Putnam,NY,H,NYSEG,Croton Falls - Union valley 115 kV,0,,,162.5,162.5,,,,,,2022-08-15,,,,,2023-02-28,,,,withdrawn,2026-03-16T03:48:01,,,,,
1417,1417,Russet Ridge Wind,Liberty Renewables Inc.,W,Livingston,NY,C,NYSEG,Eelpot Road 115kV substation,0,,,118.0,118.0,,,,,,2022-08-19,,,,,2024-05-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
1418,1418,New Hartford Solar Farm,New Hartford Solar LLC,CR,Oneida,NY,E,NM-NG,Line #1 115kV YAHNUNDASIS-CHADWICKS,0,,,20.0,20.0,,,,,,2022-08-22,,,,,2024-06-30,,,,withdrawn,2026-03-16T03:48:01,,,,,
1419,1419,Vineyard Mid-Atlantic 1,Vineyard Mid-Atlantic,W,Kings,NY,J,Coned,Gowanus 345 kV,0,,,1350.0,1350.0,,,,,,2022-08-24,,,,,2024-05-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
1420,1420,Glove City Solar,"Glove City Energy Center, LLC",S,Fulton,NY,F,NM-NG,Inghams - Stoner 115kV line #9,0,,,100.0,100.0,,,,,,2022-08-25,,,,,2024-05-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
1421,1421,Lockport Storage,Origis Development,ES,Niagara,NY,A,NYSEG,Robinson Road 230 kV Substation,0,,,186.2,186.2,,,,,,2022-08-29,,,,,2024-05-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
1422,1422,Pivot Burnell,Pivot Energy Development LLC,CR,Clinton,NY,D,NYSEG,Lyon Mountain - Saranac 115 kV,0,,,20.0,20.0,,,,,,2022-08-31,,,,,2023-04-30,,,,withdrawn,2026-03-16T03:48:01,,,,,
1423,1423,Pivot Macvean,Pivot Energy Development LLC,CR,Fulton,NY,F,NM-NG,Amsterdam to Ephratah 69kV,0,,,19.8,19.8,,,,,,2022-08-31,,,,,2023-03-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
1424,1424,Pivot Woodsmen,Pivot Energy Development LLC,CR,Oneida,NY,E,NM-NG,Boonville - Porter 115kV line 1,0,,,20.0,20.0,,,,,,2022-08-31,,,,,2023-04-30,,,,withdrawn,2026-03-16T03:48:01,,,,,
1425,1425,Pivot Woodsmen BESS,Pivot Energy Development LLC,ES,Oneida,NY,E,NM-NG,Boonville - Porter 115kV Line 1,0,,,19.8,19.8,,,,,,2022-08-31,,,,,2023-11-30,,,,withdrawn,2026-03-16T03:48:01,,,,,
1426,1426,Pivot Macvean BESS,Pivot Energy Development LLC,ES,Fulton,NY,F,NM-NG,Amsterdam - Ephratah 69kV (Line#7),0,,,19.8,19.8,,,,,,2022-08-31,,,,,2023-03-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
1427,1427,Pivot Burnell BESS,Pivot Energy Development LLC,ES,Clinton,NY,D,NYSEG,Lyon Mountain - Saranac 115kV,0,,,20.0,20.0,,,,,,2022-08-31,,,,,2023-03-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
1428,1428,Vineyard Northeast 1,Vineyard Northeast,W,Kings County,NY,J,ConEd,Gowanus 345kV,0,,,1350.0,1350.0,,,,,,2022-09-01,,,,,2024-05-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
1429,1429,NY Southold 50100 County Rd 48 Storage B,Bluewave Storage Origination LLC,ES,Suffolk,NY,K,LIPA,8B Peconic to 8J Southold 69kV line (69-957),0,,,45.7,45.7,,,,,,2022-09-01,,,,,2023-03-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
1430,1430,Van Buren Storage,Origis Development,ES,Chautauqua,NY,A,NM-NG,Dunkirk to Falconer 115 kV transmission,0,,,150.0,150.0,,,,,,2022-09-06,,,,,2024-05-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
1431,1431,oyster shore III,Juno Power Management,ES,Nassau,NY,K,LIPA,Shore road 138 kV,0,,,300.0,300.0,,,,,,2022-09-06,,,,,2023-04-30,,,,withdrawn,2026-03-16T03:48:01,,,,,
1432,1432,Cherry Valley Solar,"Cherry Valley Energy Center, L.L.C.",S,Montgomery,NY,F,NYPA,Edic - Princetown 345kV Line #351,0,,,125.0,125.0,,,,,,2022-09-07,,,,,2024-05-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
1433,1433,NY Interconnection 5,NY Interconnection LLC,W,NY,NY,J,ConEd,Fox Hills 138kV Substation,0,,,150.0,150.0,,,,,,2022-09-09,,,,,2024-05-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
1434,1434,NY Interconnection 6,NY Interconnection LLC,W,Richmond,NY,J,ConEd,Goethals-Gowanus 345kV Line Break,0,,,1050.0,1050.0,,,,,,2022-09-09,,,,,2024-05-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
1435,1435,Kings Spoke,New York Power Authority & LS Power Grid New York Corporation II,AC,Kings,NY,J,ConEd,Greenwood-Bensonhurst and Farragut-Brownsville 138 kV feeders,0,,,,,,,,,,2022-09-12,,,,,2023-04-30,,,,withdrawn,2026-03-16T03:48:01,,,,,
1436,1436,North Foothills,"North Foothills Energy Center, LLC",S,FRANKLIN,NY,D,NM-NG,Malone 115 kV Substation,0,,,100.0,100.0,,,,,,2022-09-13,,,,,2024-05-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
1437,1437,North Norwich Solar,Northland Power U.S. Projects,CR,Chenango County,NY,E,NYSEG,County Line-East Norwich Tap 115 kV NYSEG,0,,,120.0,120.0,,,,,,2022-09-14,,,,,2024-05-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
1438,1438,NY Interconnection 7,NY Interconnection LLC,W,Richmond,NY,J,ConEd,Goethals-Gowanus 345kV line break,0,,,270.0,270.0,,,,,,2022-09-15,,,,,2024-05-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
1439,1439,East Bridge Energy Storage,"East Bridge Storage, LLC",ES,Sullivan,NY,E,NYSEG,Coopers Corner - Shortcut Rd 115 kV,0,,,125.0,125.0,,,,,,2022-09-16,,,,,2024-03-31,,,,withdrawn,2026-03-16T03:48:01,,,,,
